아티스트,곡명,앨범명,앨범이미지,유튜브링크
BLACKPINK,붐바야,SQUARE ONE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/858/112/80858112_1470650582828_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bwmSjveL3Lc
로제 (ROSÉ),Gone,R,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/944/460/81944460_1615514393850_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=K9_VFxzCuQ0
리사 (LISA),MONEY,LALISA,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/255/607/82255607_1631238326888_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dNCWe_6HAM8
BLACKPINK,Forever Young,SQUARE UP,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/074/005/81074005_1529044460289_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7PrxONon7jg
BLACKPINK,Shut Down,BORN PINK,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/912/188/82912188_1663300532914_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=POe9SOEKotk
Kep1er (케플러),We Fresh,TROUBLESHOOTER,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/042/465/83042465_1665645143830_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uRgfZNF_TnQ
H1-KEY (하이키),건물 사이에 피어난 장미,H1-KEY 1st Mini Album (Rose Blossom),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/343/048/83343048_1671754828445_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=KL_sDu1N_Ts
BOYS PLANET,난 빛나 (Here I Am),BOYS PLANET - 난 빛나 (Here I Am),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/370/621/83370621_1672904640513_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Mjr47ikehQE
ITZY (있지),SNEAKERS,CHECKMATE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/826/382/82826382_1658480107476_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Hbb5GPxXF1w
DAY6 (데이식스),무적 (ONE),The Book of Us : Negentropy - Chaos swallowed up in love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/997/873/81997873_1618809360079_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aoTdW4GLtIQ
Stray Kids (스트레이 키즈),잘 하고 있어,SKZ2020,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/391/717/81391717_1584434974265_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=a4jiotDjHe4
키 (KEY),Eighteen (End Of My World),BAD LOVE - The 1st Mini Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/299/306/82299306_1632725934418_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QGVVBI9zGgs
청하,Bicycle,Querencia,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/838/891/81838891_1613369276686_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Cagpf33BJl4
EVERGLOW (에버글로우),DUN DUN,reminiscence,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/352/871/81352871_1580715770485_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NoYKBAajoyo
온앤오프 (ONF),Beautiful Beautiful,ONF: MY NAME,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/914/335/81914335_1614153361697_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0pwBFTUJBzQ
EXO,Power,The Power of Music - The 4th Album Repackage,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/983/539/80983539_1504597029632_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QxYzQzqrKOQ
ENHYPEN,Future Perfect (Pass the MIC),MANIFESTO : DAY 1,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/806/096/82806096_1656917584003_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QMlNLo74mOw
NMIXX,DICE,ENTWURF,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/983/486/82983486_1663555622920_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=p1bjnyDqI9k
GOT the beat,Stamp On It,Stamp On It - The 1st Mini Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/397/213/83397213_1673851863778_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=likYKQXBLbw
Bebe Rexha & ITZY (있지),Break My Heart Myself (Feat. YEJI & RYUJIN of ITZY),Break My Heart Myself,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/851/461/82851461_1658774779951_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=UdiaQcAjzT0
WOODZ,파랗게,EQUAL,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/487/610/81487610_1593412141381_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HaqhQs5lBWE
YENA (최예나),SMILEY (Feat. BIBI),ˣ‿ˣ (SMiLEY),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/478/677/82478677_1642395806532_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=y9kkXTucnLU
TWICE (트와이스),SET ME FREE,READY TO BE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/453/109/83453109_1678415853812_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=w4cTYnOPdNk
NCT DREAM,We Go Up,We Go Up - The 2nd Mini Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/099/721/81099721_1535962549614_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LV1Es22E0RI
IZ*ONE (아이즈원),FIESTA,BLOOM*IZ,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/362/583/81362583_1581925882701_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=eDEFolvLn0A
TNX,비켜,WAY UP,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/683/700/82683700_1652766495191_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=4C7xGubTL90
DKZ,호랑이가 쫓아온다 (Uh-Heung),DKZ 7th Single Album 'CHASE EPISODE 3. BEUM',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/980/982/82980982_1664966870235_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=J36NIMctBYY
청하,Be Yourself,Be Yourself.newwav,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/466/097/81466097_1591614448357_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Us0NMjrq4l4
Kep1er (케플러),Up!,DOUBLAST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/740/136/82740136_1655701147368_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hr-325mclek
부석순 (SEVENTEEN),파이팅 해야지 (Feat. 이영지),부석순 1st Single Album 'SECOND WIND',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/519/066/83519066_1675749482269_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mBXBOLG06Wc
